Date,ARIMA_Forecast,SARIMAX_SP500_Forecast,SARIMAX_VIX_Forecast,SARIMAX_BOTH_Forecast,GARCH_Vol_Forecast
2017-03-27,0.0012908634006372304,6.777307085602449e-05,-0.00012725228281580456,1.4379085866121714e-05,1.9436855405592135
2017-03-28,0.001290907171855812,0.0003802991593802298,-0.00021423076947343396,0.00016987351166590574,1.9336772809367166
2017-03-29,0.0012940174975102443,-0.0008360331656839257,-0.000644620806606472,-0.0007884431007232347,1.9420151259944785
2017-03-30,0.001300535980023274,0.00023741846545108117,-0.00022086233166623116,-4.324616677729988e-05,2.0098930240624977
2017-03-31,0.001300862127286365,-0.0017945206609795775,-0.0011390007813665462,-0.001541942554927197,1.9896293888491858
2017-04-03,0.0013042157997095146,0.0008213100132339701,0.0008339105452700042,0.0007275290044059487,1.9917253161060717
2017-04-04,0.0013055885255150387,-0.00021329084163071611,-0.0005466685708626182,-0.00034921906942290753,1.9767088384691487
2017-04-05,0.0013106914889662498,0.00039312480220687304,-0.00037294080372252434,4.430447744705916e-05,2.0084462921867576
2017-04-06,0.0013111378598291005,-0.0003732160930366961,5.710878293497851e-06,-0.0002678700259950888,1.9878434767035633
2017-04-07,0.0013067947197504563,-0.0011159263933203927,-0.0009175194605406816,-0.0009471073587578455,2.0082877220298827
2017-04-10,0.0013052074145823759,0.0007578793979390488,0.0010823791344321892,0.0008577450911029281,1.9933619095934823
2017-04-11,0.0013091631212758666,0.000739058796343577,0.001505250954542099,0.0008933801041448026,2.002408206921682
2017-04-12,0.0013070665722511579,-0.0008221947741176466,-5.640154849288141e-05,-0.0005385442907902315,1.9914842418949439
2017-04-13,0.0013044425317283717,0.0006292275195234491,0.0007656961597311371,0.0006826904848654124,1.9870734201481772
2017-04-17,0.0012998443067670413,0.0009721736267156604,0.0002844705173835374,0.0007846123271831929,2.011394745269998
2017-04-18,0.0013057556384863292,0.00021669997248204356,0.0001551742082810297,0.00012144776252427723,2.052003253642658
2017-04-19,0.001305973495632468,-0.0004632599658026134,-0.0012622119393357835,-0.0007380894269678876,2.0238589433994547
2017-04-20,0.0013039110951581188,-0.00018371423020274984,0.00013336709712910496,-4.734326348823192e-05,2.008818826572623
2017-04-21,0.001304515954541331,-0.0008355931191662136,-0.00030584569067667857,-0.0006393070886735954,1.986988115528928
2017-04-24,0.0013028282771000304,0.00022708891848872498,0.00016546264828491458,0.00020094483580371762,1.9741695577367397
2017-04-25,0.0013056306767313007,-0.0012839477424841526,-0.0027720787217436196,-0.0017243500401423783,1.9700752216589847
2017-04-26,0.0013052821663722207,-0.001540196020997515,-0.0005398594532530312,-0.0011805448132843801,1.953279465010919
2017-04-27,0.0013054530986119125,9.264614258860662e-05,-7.855468346861114e-05,1.862891831295015e-05,1.9382124504872533
2017-04-28,0.0013082559380858743,0.00019945718865391868,-0.00028765819749927246,-9.078136274816284e-06,1.9393416936449375
2017-05-01,0.0013101540027051029,7.131311382494707e-05,-1.2421978630104181e-05,-5.592812858696758e-06,1.9320485580865125
2017-05-02,0.001317831366199384,0.00044078701129256193,-0.00045059710357994725,1.4847076589662254e-05,2.0314652426036477
2017-05-03,0.001316966287878036,-0.0017891532407231206,-0.0010552488599245987,-0.0015046823404007168,2.006444784919782
2017-05-04,0.0013145287870643353,-2.8453273266437805e-06,-3.811834986881083e-05,1.5014275163514196e-05,1.9959154250345215
2017-05-05,0.0013128778746172127,8.119431152928717e-05,0.00011195838653679154,0.00011529491096043455,1.979876322272751
2017-05-08,0.0013112930839987735,-0.0006401991991007287,0.00023217545176452856,-0.00031701600269585617,1.9657506872783332
2017-05-09,0.0013159960201244774,0.0010107634035227938,-9.590612076656741e-05,0.0005380040863508795,1.9890065375736152
2017-05-10,0.0013168527894916425,-0.0006582730260178804,-0.0006535271968358983,-0.0006628111179425559,1.9683215271623857
2017-05-11,0.0013151207122082315,-0.0006481925691632594,-0.00016207820470451323,-0.00045050552072778833,1.956456284672544
2017-05-12,0.0013142453450452768,0.0005820788975831366,0.0005358323541749988,0.0005499807413509924,1.9411195865755007
2017-05-15,0.0013184801096870625,0.001012010389961967,0.0002634396823306069,0.0006660850551716571,1.9597310675994914
2017-05-16,0.0013169245783338083,-0.0018888579393619388,-0.0008896651864070086,-0.0014874556717599662,1.9473004957726432
2017-05-17,0.0013192169262016857,0.0007989920343556038,0.0005895363066426921,0.000652874440777423,1.9400491049925952
2017-05-18,0.0013117166674502404,0.0015335983334688109,0.0031310645494918785,0.002063977088136661,2.0413483596911526
2017-05-19,0.0013159810060659695,0.0012666511391885944,0.0007552508527122792,0.001018710260214127,2.043929785963551
2017-05-22,0.0013160090820980735,-0.0017847517392008266,-0.002766670663018025,-0.002060402674398788,2.0132915846912387
2017-05-23,0.0013192061165667888,-0.00043155297509538386,-0.0007432727027695003,-0.0005702694702138407,2.005334926208606
2017-05-24,0.0013190688031963437,-0.0010025597843602557,-0.0009179454011541803,-0.0009533113245308371,1.9799918299253805
2017-05-25,0.0013215524273465305,-9.631870135786379e-05,-0.00047679966094982127,-0.00025825853282790173,1.9689987707884316
2017-05-26,0.0013253883874564632,-0.0006960015700936031,-0.0002336950417010608,-0.0005942225887375896,1.9759775819509777
2017-05-30,0.0013257363379271696,-0.0007456483290672561,-0.0008993959273474327,-0.0007952942883129316,1.954133002199705
2017-05-31,0.001325605950363185,6.068178816044358e-05,0.000362819802037538,0.00014786539277628834,1.9352874846302066
2017-06-01,0.0013245112793396963,-8.979780039230154e-05,-9.79545918927615e-05,-7.91111020225354e-05,1.92195934584903
2017-06-02,0.0013245137358242082,-0.0011190299520539904,-0.00025694639710958385,-0.0007995794911924614,1.9071130185294567
2017-06-05,0.0013275528328340334,-0.0001428530854884945,7.273469549944529e-05,-0.00013143311841113775,1.9119687663364808
2017-06-06,0.0013285917528387857,-0.0002848184547592944,-0.00027379959805863395,-0.00030659222940635964,1.8997240858724114
2017-06-07,0.001325533755727646,-0.00024181213830151238,-0.0001553892716714513,-0.00016795886084265829,1.9094451622936885
2017-06-08,0.001327362433988038,0.0005607700504941587,0.0006033383626672445,0.0005294701755284396,1.9015049404890136
2017-06-09,0.001326999771797533,-0.0004278897208476823,-0.0005781427154337373,-0.00046940424008835326,1.8889030851522806
2017-06-12,0.0013164636320157387,-0.0013928195513915262,-0.00030444533732967486,-0.000834088466577691,2.1109880704753676
2017-06-13,0.001311665327062552,0.0014534065820302512,0.0021313750874099365,0.001708602763037115,2.1156179655187333
2017-06-14,0.001316501090040239,0.0008500792952106784,0.00032770512472658656,0.0005825024444931077,2.115295697534438
2017-06-15,0.00131467282335451,-0.001006642495807151,-0.0008222678473826022,-0.0009066087068093399,2.0799183812815047
2017-06-16,0.0013102310151159894,3.038229031669085e-06,0.00012146366565623948,0.00010757461971923167,2.082900085233203
2017-06-19,0.0013176015953843536,0.0018881650874590379,0.0008823719939503611,0.001385699733897127,2.1453521887501235
2017-06-20,0.001319588880792952,-0.002581883915606497,-0.0012362669479322706,-0.00210176232362197,2.104968111336535
2017-06-21,0.0013183398093271769,0.0006420265961935564,-0.0001169991846958206,0.00036081348101897116,2.06727178203796
2017-06-22,0.001321013878935309,0.0005808141413734325,0.00027904867552212576,0.00042827329578743454,2.0436277308024184
2017-06-23,0.0013202955923655173,-0.0004992101790635661,-0.0007916208469400613,-0.0005787122387876292,2.0118425726897953
2017-06-26,0.001320649701641096,-9.588976156962254e-05,-0.00027526457923228095,-0.00015820067572035057,1.9828783515878887
2017-06-27,0.0013171308130967639,-0.0006532423399358454,-0.0004781807572884245,-0.0005274302823409466,1.9853285132587506
2017-06-28,0.001311200716902087,0.0011693422028995959,0.0011156364472300158,0.0011948191083116762,2.0347928275859917
2017-06-29,0.001315196837796669,0.0001267406620707118,0.00044470104279098087,0.0001878839488725036,2.0323364612327484
2017-06-30,0.001310150436358812,0.0001123935471219811,0.00011440294282106405,0.00014744389781109926,2.0540214786997284
2017-07-03,0.0013071476510382104,7.66917955733162e-05,0.000360456026828609,0.00023207071712667048,2.038458832532458
2017-07-05,0.0013020200393373562,-0.0005062010216069712,0.00023184587639511273,-0.00017241118420327896,2.060656861498427
2017-07-06,0.0013075174761477168,0.0013281169797276023,0.0011658851716458039,0.0012890266971105244,2.0814887945578042
2017-07-07,0.0013050526387439697,-0.00023826018058001417,6.727540315192536e-06,0.00011599515527132773,2.0556776088352926
2017-07-10,0.0013091192952539663,5.848446210326248e-05,-0.00047084252518846776,-0.00029123772341396856,2.050902880293911
2017-07-11,0.001314448023105936,-0.00025087198045537813,-0.0003652386939063186,-0.00023804409229604,2.069638801604681
2017-07-12,0.001313283653678281,-0.001098853458085105,-0.0013627860836172318,-0.001181514380267443,2.035188808031172
2017-07-13,0.0013168173784519686,-0.0003052739421849901,-6.694312589763582e-05,-0.0004296063492907462,2.0253773219845614
2017-07-14,0.0013145446030543315,-0.0011143354497318357,-0.0011995170949366959,-0.0012123398935364445,2.0052391554769913
2017-07-17,0.0013144924671536651,-0.00020226415292240197,1.8105122291416445e-05,-0.00028938845249715413,1.9758341451288455
2017-07-18,0.001316678753687098,0.00021484541573883718,0.0003738486758025922,0.00029380926235666804,1.959073216138338
2017-07-19,0.0013207817596295488,-0.00011170469950281635,-0.00010846657968869054,-9.908099441141392e-05,1.9689401448917232
2017-07-20,0.0013211101469355008,-0.0013854468756187214,-0.0008459142921206316,-0.0013831034514979424,1.9439876514692573
2017-07-21,0.0013212545997053663,-4.549042091778645e-05,-0.0002672736562410947,-0.00010191083976746114,1.4071898441083992
2017-07-24,0.0013199019172895777,-0.00019805452809823864,-0.00035970333127926146,-0.00025727830603533005,1.3994051398859382
2017-07-25,0.0013235886136717906,0.0007282688238586259,0.0005298663912246482,0.0007397587385105997,1.397338233473266
2017-07-26,0.001323448402524145,-0.0010758789782431342,-0.0007452240526734446,-0.0010665634626071776,1.3884196158060098
2017-07-27,0.0013269617661756524,0.0003474829644933467,0.00038854807000572556,0.0003940628954204973,1.3857736554343512
2017-07-28,0.001324497831445621,-0.0008534089900225381,-0.00044844352516300263,-0.0007212232000915158,1.3801088073626884
2017-07-31,0.0013162309971371181,-0.0002952425270951912,-5.902419206142912e-05,-0.00025270387589095174,1.407414961704875
2017-08-01,0.0013058177255676913,0.00013247861111261155,0.000682527368261269,0.0004830112736287725,1.4513587431723618
2017-08-02,0.0013080936304709911,0.00187659614541314,0.0019124532725009473,0.0018450140550643275,1.4454715263778157
2017-08-03,0.0013075837425753968,-0.0005554811697263989,-0.0003410176399343916,-0.0005021432671966071,1.4374167645873008
2017-08-04,0.0013043252695595408,-4.5952101911157285e-05,-7.43436514100671e-05,-1.5793357239494987e-05,1.4341569035925779
2017-08-07,0.001304123072946512,0.00032360443873918557,0.0002014747526661303,0.00022442173640736633,1.4258804416528625
2017-08-08,0.001305208522811587,-4.895564562671425e-05,5.938898857991493e-06,-6.360987894376188e-05,1.4180509997475526
2017-08-09,0.001304022683919854,-8.93168432883133e-05,0.0005145719350925054,0.00016994565601908916,1.4103253340308297
2017-08-10,0.0013011152566580824,-9.903811931907683e-05,5.529904933243869e-05,-7.012645366632301e-05,1.9792927487333922
2017-08-11,0.001292648738516854,0.001301159717473218,0.004048964884952556,0.002565691361849227,1.432424800273149
2017-08-14,0.0012958856528643918,0.0016974289181344825,0.0012267981711695983,0.0015183202493252897,1.4290383769824793
2017-08-15,0.0013004588561694617,-0.0012163664444964652,-0.00273148975612454,-0.0019551131155816004,1.4305056225741313
2017-08-16,0.0012998683141296561,-0.0008690196897312272,-0.0011460136920364052,-0.0009316856383958881,1.4224057473705025
2017-08-17,0.0012979964681485185,-0.00035851207618166445,-0.00048256596372027124,-0.0004786251632886324,2.0103695113741367
2017-08-18,0.0012919234943099848,0.00214490028284403,0.003054024072372082,0.0024366579948289363,2.0582692458325784
2017-08-21,0.0012908274831697414,0.0011869515861305095,-0.00017885992542149916,0.000743440988722672,2.0225221370467015
2017-08-22,0.0012887198229578857,-8.844756535079357e-05,-0.0006912137070542586,-0.00030561876192441686,1.4112396561151683
2017-08-23,0.001292802570127797,-0.000335189040808601,-0.000935145124211578,-0.0007991124815734639,1.4108904798800987
2017-08-24,0.001289500942032867,-0.0007240158118805903,-0.0003112862751748316,-0.0004977259187426453,1.4078442785731375
2017-08-25,0.0012872734667710576,0.0005101559069073051,0.00027438926426681063,0.0004614624649429128,1.401852073038106
2017-08-28,0.0012844958180372231,-8.918329828267854e-05,-0.0005988715598512762,-0.0003242810953322057,1.3972251653164482
2017-08-29,0.0012843433309565812,0.0004389883004197969,0.0005130110711626333,0.00045976837498441173,1.388704427245989
2017-08-30,0.0012866068863076402,0.00013089906529117673,0.0004294394478764847,0.00022201696658363134,1.3826935075500186
2017-08-31,0.0012906526883774713,-0.000561892115094338,-0.0005683292183286017,-0.0006747084685173995,1.3825370730409128
2017-09-01,0.0012944650708416328,-0.0012012646121782869,-0.0010091312364716764,-0.00117311091644919,1.381398470798521
2017-09-05,0.001293305733611052,-0.001298528535075893,-0.0012437876786377472,-0.001235375846071021,1.3734621092038621
2017-09-06,0.0012887340980775807,0.0007856109087220264,0.0015742645891776517,0.0010747352118443045,1.37572912317986
2017-09-07,0.00128915017143302,0.00031569516050257266,0.00026750347552929074,0.00029567928433227406,1.3671266343987507
2017-09-08,0.0012925234450678511,0.000336623141614912,0.00018561042728367164,0.0003496538532995882,1.3643950242685081
2017-09-11,0.00128777657904506,-0.0010332778110011013,-0.000586967257704078,-0.0008914965075002086,1.367684448081691
2017-09-12,0.0012912820588723262,-1.9925332373089402e-05,-7.887107874146267e-05,-0.0003523812310990363,1.3654677494355631
2017-09-13,0.0012923552845064698,-0.0009200525651397376,-0.0006889949123268035,-0.0009246167858149957,1.3573370741716568
2017-09-14,0.0012973707269124286,0.00015354344085654836,6.0977964524617004e-06,0.00011507634011436523,1.3620688441076165
2017-09-15,0.0012946500391890381,-0.0011679299314444338,-0.001247117841080817,-0.0011914450250592814,1.3573194577321832
2017-09-18,0.0012925348656540442,3.1960318096121884e-05,7.151441651067445e-05,-3.2225363921502834e-05,1.3509958480115685
2017-09-19,0.0012881364160907958,-0.00025928270220297996,-1.073145214398423e-06,-0.00025442911116930946,1.352805869189695
2017-09-20,0.0012863427784368384,0.0004717609703768478,0.0006527048914969763,0.00048328140097985296,1.3457357180686949
2017-09-21,0.0012870186366207611,0.00030063928876671687,3.6117816972151937e-06,0.00019231914366141126,1.3370840098931918
2017-09-22,0.0012838672196019145,-0.0001529731623231259,-0.0004966062307571456,-0.0001959637780536051,1.3337443981147272
2017-09-25,0.001280353650020319,9.713290902183322e-05,0.0001914743619134857,7.509081668416454e-05,1.331688235951461
2017-09-26,0.0012749478865077201,0.0003260895413616496,0.0007125047858057707,0.00048714491646478965,1.339284935181879
2017-09-27,0.0012741532199578756,0.00088503960775447,0.0008559034745521347,0.0008684776182377352,1.3306613663196711
2017-09-28,0.0012778330077658365,5.893829571846992e-05,0.00016742861285656813,7.375935534186689e-06,1.329546978100415
2017-09-29,0.001279246918208445,-0.000702940053670208,-0.0008913520804654345,-0.0007857368173892808,1.321701368844665
2017-10-02,0.0012804603552094636,-0.000621807090577676,-0.000257262761307534,-0.0006126901986425415,1.3134547820397764
2017-10-03,0.001279359266484371,-0.0008247179799596837,-0.0004229300624628506,-0.0008240777588181894,1.304958816160408
2017-10-04,0.0012782800340803231,-0.0002004700418523856,0.0001287974127009002,-0.00017027943239904372,1.2963991057363735
2017-10-05,0.001280598140115337,0.0002614737041235942,0.0004356724942225135,0.000301293071825376,1.2903964843128142
2017-10-06,0.0012851655262671262,-0.0006406331398815162,-0.0004959681149647767,-0.0007323494713790731,1.2941005552986657
2017-10-09,0.001287534903066421,-0.0005062537235895092,-0.000312748661903509,-0.00037817625797881033,1.288270219768338
2017-10-10,0.0012875760879231958,-0.0003134831173396396,5.824022677125074e-05,-0.00014111972820047186,1.2788217453556872
2017-10-11,0.0012859840051236326,-0.00048194051352035323,-0.0003790212993411391,-0.0005370321226078023,1.270986068626269
2017-10-12,0.00128804006900316,0.0003072933836636491,0.00025984778433979364,0.00026513226660052037,1.2640909315756468
2017-10-13,0.0012894912031405355,-8.057424184287966e-05,-0.0002744356913922388,-7.654671808907898e-05,1.255778585089209
2017-10-16,0.001289713027310957,-0.00040544860760650546,-0.0005662192892066419,-0.0004892218328779385,1.2459674061886348
2017-10-17,0.0012903641751839808,-0.0001912425605301344,0.0002277487227032479,-9.250944657981485e-05,1.8031569256005604
2017-10-18,0.0012908230376026983,-0.0001837007840404148,0.0001863865079287154,-7.407400185016409e-05,1.7920972827248363
2017-10-19,0.0012866883493614213,-0.0006664467183657637,-0.0006503172682150112,-0.0007270573163388994,1.8283600783003702
2017-10-20,0.0012830534966788148,0.0003194454938515529,0.0004575743131160171,0.00032646330965508085,1.848635088971504
2017-10-23,0.0012814898272956845,-0.00010431037476558953,0.00043912776614628475,-9.877651191738041e-05,1.8375942638052893
2017-10-24,0.001275847920312972,0.00012421841971485016,0.0007380063958490498,0.00041207196854263506,1.902802534632034
2017-10-25,0.0012785322698950052,0.0010999874794802972,0.0012790325288036008,0.0011254491877025756,1.8931258900043864
2017-10-26,0.0012771810697415843,-0.00011863630118154756,-0.000542940215251288,-0.00011063823851954193,1.8738572998752199
2017-10-27,0.0012766306815407934,-1.192822052232658e-05,0.0002291876526476977,1.7911064574224303e-05,1.8528190180331834
2017-10-30,0.0013172078547124654,0.0036011415460715417,0.001974783743529726,0.003203807598454225,4.18858599264191
2017-10-31,0.0013195839382777002,-0.007146084008183623,-0.0068946661031711485,-0.00695646735434843,3.9070125547098082
2017-11-01,0.001317620867862235,-0.0008796811275390251,-0.001010622793833452,-0.0009954328263434946,3.6599028440377133
2017-11-02,0.001316763201051568,8.967527969715107e-05,0.0003158911565932526,0.0001207089304363426,3.438699412882007
2017-11-03,0.0013137012716766166,-0.0002287674614515891,-0.00037283855831420217,-0.0003109373866521168,3.255598633393951
2017-11-06,0.0013182077029820997,0.0006813537444225269,0.00022931482634791782,0.0004751307245108805,3.1059876117024396
2017-11-07,0.001320319425854652,-0.0007983478290362949,-0.0005042922082265674,-0.0007139670437543636,2.9528519168935747
2017-11-08,0.0013206021738072782,-0.00040049796089527707,-5.0423296694431625e-05,-0.0002756697734861114,2.8112186329602427
2017-11-09,0.0013228647981160665,-1.3194305044735737e-05,-7.837989020742433e-06,-3.636214251234642e-05,2.6920101836472363
2017-11-10,0.0013214315407405867,-0.00018439970415501307,5.028301472343702e-05,8.728775771289603e-06,2.5829143830316137
2017-11-13,0.0013199875713911253,0.00016046320665898014,0.0007601185202168926,0.00037694964340640553,2.4861256233174354
2017-11-14,0.0013206266918580885,0.00022276105163168615,0.0004768342615384583,0.00029368674448876294,2.3964616992775714
2017-11-15,0.0013223145456923515,0.00030643277059178714,8.059999368039005e-05,0.0003268849402251711,2.320939084500151
2017-11-16,0.0013191492407329942,-8.64024223771521e-05,0.0006969343527033817,0.00032978321344587095,2.2704618059942594
2017-11-17,0.0013216435062511703,-0.00010093088181107723,-0.0004372828255721538,-0.00045918919376179614,2.2163399050237667
2017-11-20,0.0013192245941787205,-0.00040588676483712413,-0.0008858720685235571,-0.0004861693524446496,2.171233355972133
2017-11-21,0.001317841960873468,6.480494384114723e-05,-0.0004215841769855509,-0.0001723412406027794,2.1237394555624163
2017-11-22,0.0013210414335063532,-0.00014546607019772276,-0.00030799709598383065,-0.0003694435114889854,2.0969263455575957
2017-11-24,0.001325141062167646,-9.171330377719343e-05,-0.00021531092748755244,-6.0833046116879594e-05,2.087069738008859
2017-11-27,0.0013326824602557738,-0.00026416680102321914,-0.00043788182614759195,-0.0003297547205813743,2.157993983850255
2017-11-28,0.0013348231149188697,-0.0011809862312603047,-0.0011149983613341478,-0.0011230578084925956,2.1162178135928804
2017-11-29,0.0013338364644226843,-0.0017009036360437209,-0.00040841001173056715,-0.0015884914130659495,2.074429844875313
2017-11-30,0.001325087611882266,-0.0010641953383861752,6.905286767721957e-06,-0.0005490932538652247,2.1957398962852643
2017-12-01,0.0013287799697142132,0.001044853296351739,0.0023998447133794076,0.0012591881683371167,2.1661232877597323
2017-12-04,0.001324605597377496,-0.000936616784084431,-0.0009306388180009343,-0.0009008070012745078,2.152542080201079
2017-12-05,0.0013166834173139882,-0.00036411257425757036,0.0003437379664629411,1.9401904849102437e-05,2.2313506408799957
2017-12-06,0.001318342871468986,0.0021186814025191667,0.0012988274391827607,0.0020002495949025517,2.1766233084099076
2017-12-07,0.001320838209786675,-6.828956223670223e-05,-0.0004016865443417366,-0.00014852914036364814,2.135645317003261
2017-12-08,0.0013224144028758742,-0.0006516351393176616,-0.001131696110698838,-0.0008813964059387095,2.0931235873622134
2017-12-11,0.0013225919578570976,-0.0009415567052715045,-0.0008189237573910553,-0.001073669884398187,2.0518841591452697
2017-12-12,0.0013240127994580734,-0.0002764834570264511,-0.00019701754068774408,-0.0003367606729595006,2.019611228550427
2017-12-13,0.00132259657819019,-0.0006696983077377394,3.8162373337778123e-05,-0.0005069375977890628,1.9933400022550445
2017-12-14,0.0013219390201113107,0.00020543653843994807,0.00036789945091679585,0.00026673449420553503,1.9666750997890061
